ds,y,hour,weekday,month,is_weekend,hour_sin,hour_cos,lag_1,lag_24,lag_168,rolling_mean_3,rolling_mean_24
2016-03-09 07:00:00+00:00,2.1710333333333334,7,2,3,0,0.9659258262890683,-0.25881904510252063,0.9020166666666667,0.6193833333333334,0.36343333333333333,1.581533333333334,0.8367923611111111
2016-03-09 08:00:00+00:00,0.4592,8,2,3,0,0.8660254037844387,-0.4999999999999998,2.1710333333333334,0.6007,0.4498,1.4793777777777783,0.9014444444444444
2016-03-09 09:00:00+00:00,0.52005,9,2,3,0,0.7071067811865476,-0.7071067811865475,0.4592,0.5610833333333333,0.38821666666666665,1.177416666666667,0.8955486111111112
2016-03-09 10:00:00+00:00,0.51165,10,2,3,0,0.49999999999999994,-0.8660254037844387,0.52005,0.5590499999999999,0.33618333333333333,1.0500944444444449,0.8938388888888888
2016-03-09 11:00:00+00:00,0.4521833333333333,11,2,3,0,0.258819045102521,-0.9659258262890682,0.51165,0.61835,0.35258333333333336,0.49696666666666706,0.8918638888888889
2016-03-09 12:00:00+00:00,0.7023499999999999,12,2,3,0,1.2246467991473532e-16,-1.0,0.4521833333333333,0.74195,0.4982333333333333,0.49462777777777817,0.8849402777777778
2016-03-09 13:00:00+00:00,1.1546833333333335,13,2,3,0,-0.2588190451025208,-0.9659258262890683,0.7023499999999999,1.0279166666666666,0.8285333333333332,0.5553944444444449,0.8832902777777777
2016-03-09 14:00:00+00:00,0.43715,14,2,3,0,-0.4999999999999997,-0.8660254037844388,1.1546833333333335,0.38488333333333336,0.3938333333333333,0.7697388888888893,0.8885722222222222
2016-03-09 15:00:00+00:00,0.29741666666666666,15,2,3,0,-0.7071067811865471,-0.7071067811865479,0.43715,0.4647833333333333,0.32578333333333337,0.7647277777777783,0.89075
2016-03-09 16:00:00+00:00,0.30274999999999996,16,2,3,0,-0.8660254037844385,-0.5000000000000004,0.29741666666666666,0.45230000000000004,0.29916666666666664,0.6297500000000005,0.8837763888888889
2016-03-09 17:00:00+00:00,0.35345,17,2,3,0,-0.9659258262890683,-0.25881904510252063,0.30274999999999996,0.4123833333333333,0.3952,0.34577222222222265,0.8775451388888889
